property;n;sum;min;max;Gini
http://www.wikidata.org/prop/direct/P2590;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2592;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2593;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2595;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2588;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2597;2;14923;6430;8493;0.06912149
http://www.wikidata.org/prop/direct/P2598;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2600;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2601;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2602;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2603;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2604;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2605;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2607;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2610;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2611;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2612;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2613;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2614;12;7062;1;1384;0.392027754
http://www.wikidata.org/prop/direct/P2618;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2619;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2620;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2621;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2622;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2624;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2625;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2626;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2627;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2628;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2629;10;1065;1;422;0.598779343
http://www.wikidata.org/prop/direct/P2630;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2631;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2596;832;6644;1;2008;0.842229325
http://www.wikidata.org/prop/direct/P2633;701;709;1;2;0.011154728
http://www.wikidata.org/prop/direct/P2634;159;201;1;8;0.188554085
http://www.wikidata.org/prop/direct/P2635;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2636;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2637;5;287;2;105;0.380487805
http://www.wikidata.org/prop/direct/P2638;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2639;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2640;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2641;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2642;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2643;115;17087;1;943;0.468971835
http://www.wikidata.org/prop/direct/P2647;103;115;1;3;0.09556775
http://www.wikidata.org/prop/direct/P2648;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2649;238;239;1;2;0.00416652
http://www.wikidata.org/prop/direct/P2632;1443;13532;1;1852;0.847170814
http://www.wikidata.org/prop/direct/P2651;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2652;668;815;1;41;0.174844789
http://www.wikidata.org/prop/direct/P2657;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2659;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2660;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2663;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2664;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2665;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2666;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2667;708;732;1;4;0.032123121
http://www.wikidata.org/prop/direct/P2668;5;163;1;115;0.613496933
http://www.wikidata.org/prop/direct/P2669;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2567;5233;12038;1;304;0.522561097
http://www.wikidata.org/prop/direct/P2671;1;1;1;1;0
http://www.wikidata.org/prop/direct/P2672;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2673;685;705;1;2;0.027540508
http://www.wikidata.org/prop/direct/P2674;699;717;1;2;0.024458132
http://www.wikidata.org/prop/direct/P2675;124;134;1;3;0.070534425
http://www.wikidata.org/prop/direct/P2678;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2679;664;776;1;33;0.138581387
http://www.wikidata.org/prop/direct/P2681;104;104;1;1;1.11E-16
http://www.wikidata.org/prop/direct/P2682;102;102;1;1;5.55E-16
http://www.wikidata.org/prop/direct/P2684;5;5954;519;1998;0.22566342
http://www.wikidata.org/prop/direct/P2685;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2686;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2688;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2689;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2694;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2650;2386;5065;1;371;0.494237362
http://www.wikidata.org/prop/direct/P2696;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2697;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2698;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2699;19617;19712;1;7;0.004811509
http://www.wikidata.org/prop/direct/P2701;78;118;1;23;0.31029987
http://www.wikidata.org/prop/direct/P2703;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2704;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2705;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2708;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2709;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2713;212;215;1;2;0.013756033
http://www.wikidata.org/prop/direct/P2715;147;152;1;2;0.031775868
http://www.wikidata.org/prop/direct/P2716;1340;1401;1;3;0.041743637
http://www.wikidata.org/prop/direct/P2720;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2721;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2722;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2723;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2724;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2725;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2726;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2727;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2728;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2729;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2730;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2732;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2733;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2734;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2736;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2737;50;255;1;193;0.781882353
http://www.wikidata.org/prop/direct/P2738;25;411;1;387;0.901605839
http://www.wikidata.org/prop/direct/P2739;77;162;1;13;0.427609428
http://www.wikidata.org/prop/direct/P2740;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2741;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2743;2019;2102;1;3;0.038588688
http://www.wikidata.org/prop/direct/P2745;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2747;5;6046;13;2503;0.443334436
http://www.wikidata.org/prop/direct/P2748;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2749;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2750;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2751;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2752;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2753;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2754;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2755;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2756;4;662;43;404;0.422960725
http://www.wikidata.org/prop/direct/P2758;7;15913;3;13303;0.778052087
http://www.wikidata.org/prop/direct/P2762;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2764;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2767;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2768;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2769;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2770;67;394;1;107;0.770588681
http://www.wikidata.org/prop/direct/P2772;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2773;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2774;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2775;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2776;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2777;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2778;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1433;52525;32849104;1;399802;0.91322897
http://www.wikidata.org/prop/direct/P2779;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2780;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2787;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2783;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2788;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2791;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2792;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2793;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2795;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2797;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2798;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2799;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2800;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2801;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2802;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2804;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2805;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2806;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2809;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2810;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2811;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2812;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2813;388;413;1;7;0.059490527
http://www.wikidata.org/prop/direct/P2814;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2815;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2816;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2695;1296;4207;1;74;0.531144998
http://www.wikidata.org/prop/direct/P2818;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2819;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2823;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2824;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2825;349;372;1;4;0.059632745
http://www.wikidata.org/prop/direct/P2826;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2827;25;242;1;51;0.668429752
http://www.wikidata.org/prop/direct/P2829;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2830;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2832;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2833;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2838;60;138;1;12;0.42826087
http://www.wikidata.org/prop/direct/P2840;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2843;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2845;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2846;6;2174;4;1759;0.755596443
http://www.wikidata.org/prop/direct/P2847;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2848;5;2665;1;1686;0.604878049
http://www.wikidata.org/prop/direct/P2849;198;228;1;5;0.121876661
http://www.wikidata.org/prop/direct/P2850;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2851;65;1625;1;450;0.798769231
http://www.wikidata.org/prop/direct/P2852;132;617;1;116;0.657052699
http://www.wikidata.org/prop/direct/P2853;14;526;1;141;0.508690929
http://www.wikidata.org/prop/direct/P2855;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2856;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2857;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2858;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2859;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2860;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2861;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2862;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2863;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2864;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2866;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2867;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2817;1418;64977;1;619;0.581758647
http://www.wikidata.org/prop/direct/P2869;163;169;1;2;0.034196101
http://www.wikidata.org/prop/direct/P2870;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2871;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2872;370;410;1;6;0.091351351
http://www.wikidata.org/prop/direct/P2873;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2875;3439;3440;1;2;2.91E-04
http://www.wikidata.org/prop/direct/P2880;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2881;586;1019;1;14;0.359592654
http://www.wikidata.org/prop/direct/P2868;878;180785;1;132843;0.979397941
http://www.wikidata.org/prop/direct/P2883;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2884;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2886;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2888;91150;91389;1;24;0.002614195
http://www.wikidata.org/prop/direct/P2889;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2892;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2894;11;189595;1;27102;0.363747606
http://www.wikidata.org/prop/direct/P2895;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2896;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2899;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2900;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2903;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2905;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2907;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2908;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2909;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2670;4922;29249;1;5390;0.815769521
http://www.wikidata.org/prop/direct/P2910;965;1046;1;11;0.07529498
http://www.wikidata.org/prop/direct/P2913;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2914;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2915;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2918;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2917;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2919;314;314;1;1;0
http://www.wikidata.org/prop/direct/P2923;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2924;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2922;67;3873;1;232;0.467391933
http://www.wikidata.org/prop/direct/P2926;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2927;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2928;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2929;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2930;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2935;94;353;1;67;0.637725273
http://www.wikidata.org/prop/direct/P2882;1318;2592;1;13;0.386576416
http://www.wikidata.org/prop/direct/P2937;163;666;1;303;0.723023637
http://www.wikidata.org/prop/direct/P2939;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2940;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2941;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2942;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2943;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2944;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2945;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2946;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2948;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2925;467;649;1;36;0.259420687
http://www.wikidata.org/prop/direct/P2950;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2951;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2953;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2956;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1841;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1842;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2949;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1844;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1846;726;762;1;9;0.04638005
http://www.wikidata.org/prop/direct/P1847;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1848;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1850;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1853;4;28532;2893;10666;0.228199916
http://www.wikidata.org/prop/direct/P1854;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1843;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1866;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1867;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1868;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1869;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1870;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1871;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1872;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1873;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1874;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1875;543;3573;1;338;0.764045257
http://www.wikidata.org/prop/direct/P1876;215;598;1;41;0.591537684
http://www.wikidata.org/prop/direct/P1877;4113;10971;1;273;0.555117892
http://www.wikidata.org/prop/direct/P1879;15;1617;1;394;0.63863121
http://www.wikidata.org/prop/direct/P1880;147;212;1;7;0.262610705
http://www.wikidata.org/prop/direct/P1881;568;582;1;5;0.02373433
http://www.wikidata.org/prop/direct/P1882;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1883;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1884;58;7350;1;2416;0.912807882
http://www.wikidata.org/prop/direct/P1885;1656;1688;1;4;0.018673301
http://www.wikidata.org/prop/direct/P1886;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1888;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2936;7788;36922;1;1629;0.545675204
http://www.wikidata.org/prop/direct/P1890;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1855;13707;16439;1;108;0.156377038
http://www.wikidata.org/prop/direct/P1893;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1894;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1895;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1896;4293;4716;1;51;0.086043082
http://www.wikidata.org/prop/direct/P1899;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1900;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1902;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1906;398;465;1;10;0.13860161
http://www.wikidata.org/prop/direct/P1907;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1908;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1911;33;105;1;69;0.662049062
http://www.wikidata.org/prop/direct/P1920;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1921;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1922;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1891;7951;10952;1;63;0.263498768
http://www.wikidata.org/prop/direct/P1924;84;117;1;5;0.242266992
http://www.wikidata.org/prop/direct/P1931;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1933;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1934;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1935;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1936;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1937;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1938;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1939;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1940;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1942;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1943;3183;3244;1;13;0.018693444
http://www.wikidata.org/prop/direct/P1944;125;419;1;278;0.693613365
http://www.wikidata.org/prop/direct/P1945;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1947;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1949;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2789;26584;90243;1;342;0.486529675
http://www.wikidata.org/prop/direct/P1950;7162;27796;1;620;0.657283635
http://www.wikidata.org/prop/direct/P1952;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1953;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1951;274;1240;1;690;0.76598187
http://www.wikidata.org/prop/direct/P1955;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1957;3106;3198;1;19;0.028636096
http://www.wikidata.org/prop/direct/P1958;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1959;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1960;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1961;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1954;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1967;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1968;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1969;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1970;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1971;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1972;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1973;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1976;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1977;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1978;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1979;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1980;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1981;6;16439;1;6632;0.455715068
http://www.wikidata.org/prop/direct/P1982;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1983;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1984;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1985;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1986;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1987;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1988;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1989;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1923;10476;96671;1;1866;0.786629667
http://www.wikidata.org/prop/direct/P1991;19100;19101;1;2;5.24E-05
http://www.wikidata.org/prop/direct/P1963;1865;4699;1;150;0.5400072
http://www.wikidata.org/prop/direct/P1994;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1992;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1996;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1997;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1998;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1999;10;2400;1;598;0.555416667
http://www.wikidata.org/prop/direct/P2000;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2001;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P1995;217;9946;1;1487;0.900005653
http://www.wikidata.org/prop/direct/P2002;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2004;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2005;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2006;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2007;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2008;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2009;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2010;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2011;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2003;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2013;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2014;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2015;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2016;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2012;239;1587;1;199;0.728655683
http://www.wikidata.org/prop/direct/P2018;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2019;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2017;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2021;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2025;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2026;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2027;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2020;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2029;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2030;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2031;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2032;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2033;1834;1840;1;2;0.003250202
http://www.wikidata.org/prop/direct/P2034;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2037;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2038;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2040;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2041;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2036;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2042;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2043;0;0;2147483647;0;1
